ORACLE partial region=Dseg key=1973944320 sum=529856612588 depth=0
ORACLE partial region=Dseg key=1989672960 sum=387438363854 depth=0
ORACLE partial region=Dseg key=2001469440 sum=373445974491 depth=0
ORACLE partial region=Dseg key=2013265920 sum=356455383459 depth=0
ORACLE partial region=Dseg key=2025062400 sum=386190985099 depth=0
ORACLE partial region=Dseg key=2036858880 sum=469995005589 depth=0
ORACLE partial region=Dseg key=2052587520 sum=357497428111 depth=0
ORACLE partial region=Dseg key=2064384000 sum=369228241074 depth=0
ORACLE partial region=Dseg key=2076180480 sum=379538459557 depth=0
ORACLE partial region=Dseg key=2087976960 sum=366971843852 depth=0
ORACLE partial region=Dseg key=2099773440 sum=373296245807 depth=0
ORACLE partial region=Dseg key=2111569920 sum=474782891651 depth=0
ORACLE partial region=Dseg key=2127298560 sum=346056200074 depth=0
ORACLE partial region=Dseg key=2139095040 sum=350764862614 depth=0
ORACLE partial region=Dseg key=2150891520 sum=366111271769 depth=0
ORACLE partial region=Dseg key=2162688000 sum=343360364434 depth=0
ORACLE partial region=Dseg key=2174484480 sum=340702053819 depth=0
ORACLE partial region=Dseg key=2186280960 sum=461666667732 depth=0
ORACLE partial region=Dseg key=2202009600 sum=471320055081 depth=0
ORACLE partial region=Dseg key=2217738240 sum=460349557158 depth=0
ORACLE partial region=Dseg key=2233466880 sum=452617573350 depth=0
ORACLE partial region=Dseg key=2249195520 sum=317389657535 depth=0
ORACLE partial region=Dseg key=2260992000 sum=451352963481 depth=0
ORACLE partial region=Dseg key=2276720640 sum=446452318513 depth=0
ORACLE partial region=Dseg key=2292449280 sum=466488395693 depth=0
ORACLE partial region=Dseg key=2308177920 sum=436602562890 depth=0
ORACLE partial region=Dseg key=2323906560 sum=451250186639 depth=0
ORACLE partial region=Dseg key=2339635200 sum=563560709702 depth=0
ORACLE partial region=Dseg key=2359296000 sum=439307039716 depth=0
ORACLE partial region=Dseg key=2375024640 sum=431850242303 depth=0
ORACLE partial region=Dseg key=2390753280 sum=405477609312 depth=0
ORACLE partial region=Dseg key=2406481920 sum=316955311697 depth=0
ORACLE partial region=Dseg key=2418278400 sum=340300860080 depth=0
ORACLE partial region=Dseg key=2430074880 sum=325444450019 depth=0
ORACLE partial region=Dseg key=2441871360 sum=312301579280 depth=0
ORACLE partial region=Dseg key=2453667840 sum=311944375221 depth=0
ORACLE partial region=Dseg key=2465464320 sum=319707782745 depth=0
ORACLE partial region=Dseg key=2477260800 sum=281581212352 depth=0
ORACLE partial region=Dseg key=2489057280 sum=321488176981 depth=0
ORACLE partial region=Dseg key=2500853760 sum=317319756041 depth=0
ORACLE partial region=Dseg key=2512650240 sum=321383925765 depth=0
ORACLE partial region=Dseg key=2524446720 sum=216250207991 depth=0
ORACLE partial region=Dseg key=2532311040 sum=187691147938 depth=0
ORACLE partial region=Dseg key=2540175360 sum=312739669341 depth=0
ORACLE partial region=Dseg key=2551971840 sum=400774210810 depth=0
ORACLE partial region=Dseg key=2567700480 sum=284407798060 depth=0
ORACLE partial region=Dseg key=2579496960 sum=318240376399 depth=0
ORACLE partial region=Dseg key=2591293440 sum=268168578940 depth=0
